id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
6cckn2Tk/,6cckn2Tk70,70,64,"Goal!  Real Madrid 4, Celta de Vigo 1. Cristiano Ronaldo (Real Madrid) right footed shot from very close range to the centre of the goal. Assisted by Isco.",1,12.0,1,Real Madrid,Celta Vigo,cristiano ronaldo,isco,,,5.0,1,1,13,1,1,1,0
6cckn2Tk/,6cckn2Tk84,84,76,"Goal!  Real Madrid 5, Celta de Vigo 1. Cristiano Ronaldo (Real Madrid) header from the centre of the box to the top left corner. Assisted by JesA© with a cross following a corner.",1,12.0,1,Real Madrid,Celta Vigo,cristiano ronaldo,jese,,,12.0,1,1,3,3,2,3,0
nNaCDpRe/,nNaCDpRe81,81,64,"Goal!  Real Madrid 2, Sevilla 0. Cristiano Ronaldo (Real Madrid) left footed shot from very close range to the centre of the goal. Assisted by Danilo with a cross.",1,12.0,1,Real Madrid,Sevilla,cristiano ronaldo,danilo,,,5.0,1,1,13,2,2,1,0
OKQjmlDj/,OKQjmlDj105,105,85,"Goal!  Barcelona 1, Real Madrid 2. Cristiano Ronaldo (Real Madrid) right footed shot from the left side of the six yard box to the bottom left corner. Assisted by Gareth Bale with a cross.",1,12.0,2,Real Madrid,Barcelona,cristiano ronaldo,gareth bale,,,3.0,1,1,10,1,2,1,0
UBbGNq7g/,UBbGNq7g20,20,19,"Goal!  Real Madrid 3, Eibar 0. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the top left corner. Assisted by JesA©.",1,12.0,1,Real Madrid,Eibar,cristiano ronaldo,jese,,,12.0,1,1,3,1,1,1,0
zHJZzuPJ/,zHJZzuPJ94,94,90,"Goal!  Getafe 1, Real Madrid 5. Cristiano Ronaldo (Real Madrid) left footed shot from the centre of the box to the bottom left corner. Assisted by JesA©.",1,12.0,2,Real Madrid,Getafe,cristiano ronaldo,jese,,,3.0,1,1,3,2,1,1,0
6aE2IlVD/,6aE2IlVD20,20,26,"Goal!  Real Madrid 1, Valencia 0. Cristiano Ronaldo (Real Madrid) right footed shot from outside the box to the bottom left corner. Assisted by Marcelo.",1,12.0,1,Real Madrid,Valencia,cristiano ronaldo,marcelo,,,3.0,1,1,15,1,1,1,0
6aE2IlVD/,6aE2IlVD61,61,59,"Goal!  Real Madrid 3, Valencia 1. Cristiano Ronaldo (Real Madrid) left footed shot from the left side of the box to the high centre of the goal. Assisted by James RodrA­guez.",1,12.0,1,Real Madrid,Valencia,cristiano ronaldo,james rodriguez,,,,1,1,9,2,1,1,0
Aw2dLG8B/,Aw2dLG8B5,5,6,"Goal!  Real Madrid 1, Osasuna 0. Cristiano Ronaldo (Real Madrid) right footed shot from very close range to the centre of the goal. Assisted by Gareth Bale.",1,12.0,1,Real Madrid,Osasuna,cristiano ronaldo,gareth bale,,,5.0,1,1,13,1,1,1,0
lKNy6v40/,lKNy6v4090,90,78,"Goal!  Real Betis 1, Real Madrid 6. Cristiano Ronaldo (Real Madrid) right footed shot from the centre of the box to the bottom left corner. Assisted by Alvaro Morata.",1,12.0,2,Real Madrid,Real Betis,cristiano ronaldo,alvaro morata,,,3.0,1,1,3,1,1,1,0
